code,name,neighborhood,longitude,latitude,Capacity,Current_Bikes,recommended_adds,recommended_removals
7043,Ernest-Gendreau / du Mont-Royal,Rosemont-La Petite-Patrie,-73.56384828686714,45.549713734001415,10,9,1,0
7044,Hôpital Santa Cabrini (St-Zotique / Jeanne-Jugan),Rosemont-La Petite-Patrie,-73.5705041885376,45.5793249650848,5,2,0,1
7045,Casgrain / Mozart,Rosemont-La Petite-Patrie,-73.6147928237915,45.53472725603326,10,3,6,0
7046,de Maisonneuve / Mansfield (nord),Ville-Marie,-73.57333794236183,45.50238607958335,25,2,0,2
7047,Ottawa / Peel,Le Sud-Ouest,-73.55950713157654,45.49390894768301,60,14,0,14
7048,Métro Angrignon (Lamont /  des Trinitaires),Le Sud-Ouest,-73.6021783483011,45.44704365278581,10,9,0,4
7049,William / Guy,Le Sud-Ouest,-73.56473073363304,45.48986545713166,10,4,0,4
7050,Ottawa / William,Le Sud-Ouest,-73.56406286358833,45.48972725318433,10,5,0,0
7051,Jogues / Allard,Le Sud-Ouest,-73.60030621290207,45.450020323797766,5,1,0,1
7052,Shearer / Centre,Le Sud-Ouest,-73.56218665838242,45.483005619293046,10,3,0,0
7053,Ropery / Augustin-Cantin,Le Sud-Ouest,-73.56846034526825,45.48091406771754,10,5,0,5
7054,de la Côte St-Paul / St-Ambroise,Le Sud-Ouest,-73.59391784324544,45.46766565386597,15,3,0,0
7055,Rose-de-Lima / Notre-Dame,Le Sud-Ouest,-73.5805356502533,45.47995026556018,15,1,0,0
7056,Bibliothèque de Verdun (Brown / Bannantyne),Verdun,-73.57785612344742,45.44826204820947,10,1,0,1
7057,2e avenue / Wellington,Verdun,-73.56752824096475,45.45789352611307,10,1,1,0
7058,Gordon / Wellington,Verdun,-73.56730699539183,45.46107799010839,10,2,0,0
7059,Argyle / de Verdun,Verdun,-73.57191503047943,45.45301583620112,10,7,0,1
7060,de l'Église / de Verdun,Verdun,-73.57156895217486,45.46300108733155,10,2,0,0
7061,Lajeunesse / de Castelnau,Villeray-Saint-Michel-Parc-Extension,-73.61681789159775,45.54039620809999,10,4,0,0
7062,William / Robert-Bourassa,Le Sud-Ouest,-73.55933010578154,45.49716534003792,10,5,0,0
7063,Drolet / Jarry,Villeray-Saint-Michel-Parc-Extension,-73.62994194030762,45.54195463236575,10,1,1,0
7064,Clark / de Liège,Villeray-Saint-Michel-Parc-Extension,-73.6381347477436,45.539983846015616,10,6,0,2
7065,de Lanaudière / Bélanger,Rosemont-La Petite-Patrie,-73.60565051436424,45.54365085053057,10,8,0,5
7066,St-Urbain / de la Gauchetière,Ville-Marie,-73.56139540672302,45.50707812811467,65,40,0,40
7067,City Councillors / du President-Kennedy,Ville-Marie,-73.57139065861702,45.50625103256782,15,12,0,2
7068,Basin / Richmond,Le Sud-Ouest,-73.56507003307343,45.48753098712153,20,1,13,0
7069,Jeanne-Mance / René-Lévesque,Ville-Marie,-73.5642009973526,45.5063713381299,25,11,0,11
7070,Bourgeoys / Favard,Le Sud-Ouest,-73.55592101812363,45.47993042065731,10,5,0,0
7071,St-Mathieu / Sherbrooke,Ville-Marie,-73.58259558677672,45.49578910481176,20,1,16,0
7072,Beaudry / Sherbrooke,Ville-Marie,-73.56539458036421,45.52303493310712,15,9,6,0
7073,Logan / de Champlain,Ville-Marie,-73.55584256350994,45.5231943285584,15,14,0,6
7074,St-André / Robin,Ville-Marie,-73.56185138225555,45.5181280865132,10,7,0,0
7075,CIUSSS (du Trianon / Pierre-de-Coubertin),Mercier-Hochelaga-Maisonneuve,-73.5319072008133,45.58753125134183,5,5,0,0
7076,Tupper / du Fort,Ville-Marie,-73.58078241348267,45.49122961531575,20,9,11,0
7077,Jean Langlois / Fullum,Ville-Marie,-73.54575277422555,45.526499983000186,10,3,0,3
7078,Hochelaga / Chapleau,Ville-Marie,-73.55965197086334,45.53445294687473,10,5,3,0
7079,Notre-Dame / Gauvin,Ville-Marie,-73.56019914150238,45.50010529681542,15,10,0,0
7080,du President-Kennedy / Union,Ville-Marie,-73.57202768325806,45.50501114975704,15,9,0,6
7081,St-Denis / de Maisonneuve,Ville-Marie,-73.56173202395439,45.514384629068346,25,24,0,24
7082,Métro Lionel-Groulx (Atwater / Lionel-Groulx),Le Sud-Ouest,-73.57974171638489,45.4829412691004,25,23,0,0
7083,Parc de Bullion (de Bullion / Prince-Arthur),Le Plateau-Mont-Royal,-73.57213497161865,45.515604257816335,10,5,0,0
7087,St-Jean-Baptiste / René-Lévesque,Rivière-des-Prairies-Pointe-aux-Trembles,-73.50037515163422,45.64155705644063,5,1,0,0
7090,de St-Firmin / Fleury,Ahuntsic-Cartierville,-73.65184217691422,45.57065664170425,5,3,0,0
7091,Fleury / André-Jobin,Ahuntsic-Cartierville,-73.64676475524902,45.57600034155425,5,5,0,0
7092,Gare Bois-de-Boulogne,Ahuntsic-Cartierville,-73.67716491222382,45.53972553109637,5,1,0,0
7093,Laforest / Dudemaine,Ahuntsic-Cartierville,-73.6872661113739,45.539806548176045,5,5,0,0
7095,Chabanel / de l'Esplanade,Ahuntsic-Cartierville,-73.65337640047073,45.54068551727877,5,3,0,1
7096,Chabanel / du Parc,Ahuntsic-Cartierville,-73.6548838019371,45.53830765459552,10,10,0,0
7097,Bélanger / des Galeries d'Anjou,Anjou,-73.56279015541077,45.59722114932571,5,3,0,0
7098,Parc d'Antioche,Anjou,-73.55858981609344,45.59535188887634,5,3,0,0
7099,Vezina / Victoria,Côte-des-Neiges-Notre-Dame-de-Grâce,-73.64321619272232,45.49704689488635,5,1,0,1
7100,Métro Namur (des Jockeys / Décarie),Côte-des-Neiges-Notre-Dame-de-Grâce,-73.65449488162994,45.49404432109336,5,1,2,0
7101,Métro de la Savane (de Sorel / Bougainville),Côte-des-Neiges-Notre-Dame-de-Grâce,-73.66142839193344,45.50045094800223,5,1,0,0
7102,Grand Boulevard / de Terrebonne,Côte-des-Neiges-Notre-Dame-de-Grâce,-73.63168001174927,45.47054370043364,10,7,0,1
7103,St-Joseph / 8e avenue Lachine,Lachine,-73.67120504379272,45.43147138678842,5,1,0,0
7104,8e avenue / Notre-Dame Lachine,Lachine,-73.67079868912697,45.43498715540587,5,5,0,1
7105,St-Joseph / 34e avenue Lachine,Lachine,-73.69349151849747,45.432839840726125,5,2,0,0
7107,19e avenue / St-Joseph Lachine,Lachine,-73.68140548467636,45.43312379149661,5,3,0,0
7108,Gagne / LaSalle,LaSalle,-73.601194024086,45.422451407155854,5,4,0,0
7109,Cégep André-Laurendeau,LaSalle,-73.60565185546875,45.43566446235294,5,3,0,0
7110,LaSalle / 67e avenue,LaSalle,-73.62651407718658,45.415348837097696,5,1,1,0
7111,Highlands / LaSalle,LaSalle,-73.65741580724716,45.42612352042827,5,4,0,0
7112,Newman / Senkus,LaSalle,-73.61375212669373,45.44404309237571,5,3,0,2
7113,Casgrain / Maguire,Le Plateau-Mont-Royal,-73.59525293111801,45.52593260934618,10,4,0,3
7114,Smith / Peel,Le Sud-Ouest,-73.5564199090004,45.492837758845226,20,13,0,0
7115,Métro Radisson (Sherbrooke / des Groseilliers),Mercier-Hochelaga-Maisonneuve,-73.53965610265732,45.58917500418707,5,5,0,0
7116,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),Mercier-Hochelaga-Maisonneuve,-73.53517949581145,45.5967964774917,5,2,3,0
7117,François-Boivin / Bélanger,Mercier-Hochelaga-Maisonneuve,-73.56617510318756,45.59259615276133,5,2,0,0
7118,Tellier / des Futailles,Mercier-Hochelaga-Maisonneuve,-73.52183818817139,45.58600999065885,5,4,0,0
7119,Notre-Dame / Liébert,Mercier-Hochelaga-Maisonneuve,-73.51046562194824,45.59280261038491,5,3,0,3
7120,Notre-Dame / des Ormeaux,Mercier-Hochelaga-Maisonneuve,-73.5122399032116,45.59920617334637,5,5,0,4
7121,de Bruxelles / Hochelaga,Mercier-Hochelaga-Maisonneuve,-73.52521777153015,45.59264808020603,5,3,0,2
7122,de Belleville / Fleury,Montréal-Nord,-73.64124342799187,45.58116002977833,5,1,0,0
7123,des Récollets / Martial,Montréal-Nord,-73.64061713218689,45.59089190991344,5,5,0,1
7124,Dollard / Bernard,Outremont,-73.61142262816429,45.51678269880724,10,3,7,0
7125,Rosemont / Viau,Rosemont-La Petite-Patrie,-73.56666326522826,45.56833021674857,5,4,1,0
7126,41e avenue / Rosemont,Rosemont-La Petite-Patrie,-73.56431499123573,45.57178977666956,5,4,0,0
7127,Jeanne-Mance / Beaubien,Rosemont-La Petite-Patrie,-73.61229971051216,45.527650097960205,10,4,0,0
7128,Métro Côte-Vertu (Gohier / Edouard-Laurin),Saint-Laurent,-73.68249848484993,45.512989627641865,5,1,0,0
7129,de l'Eglise / St-Germain,Saint-Laurent,-73.67701068520546,45.51255920872999,5,3,0,0
7130,Métro du Collège (Cartier / Décarie),Saint-Laurent,-73.6729645729065,45.50843904979172,5,4,0,0
7131,Bibliothèque du Boisé (Thimens / Todd),Saint-Laurent,-73.70443224906921,45.50463493033909,5,4,0,0
7133,Thimens / Alexis-Nihon,Saint-Laurent,-73.69856357574463,45.50897852206792,5,3,0,0
7134,Poirier / O'Brien,Saint-Laurent,-73.69156435132027,45.52246015438048,5,2,0,0
7135,Cavendish / Poirier,Saint-Laurent,-73.71148109436035,45.50622283591452,5,3,0,0
7136,Marcel-Laurin / Beaudet,Saint-Laurent,-73.68175685405731,45.50684315902468,5,3,0,0
7137,de Lisieux / Jean-Talon,Saint-Léonard,-73.58168095350266,45.57934937043077,5,1,0,0
7138,Dumesnil / Bélanger,Saint-Léonard,-73.56935352087021,45.587777966914885,5,3,0,0
7139,Parc Plage,Ville-Marie,-73.52779269218445,45.50282785563674,10,9,0,0
7140,St-Jacques / des Seigneurs,Le Sud-Ouest,-73.57190027832984,45.48918571608228,10,5,0,0
7141,Turgeon / Notre-Dame,Le Sud-Ouest,-73.58198940753937,45.47888852807208,10,1,0,0
7142,Elgar / de l'Île-des-Sœurs,Verdun,-73.546804189682,45.45682318753668,10,4,0,0
7143,LaSalle / Godin,Verdun,-73.57219934463501,45.44693448484644,5,1,1,0
7144,Hickson / Wellington,Verdun,-73.56699787080288,45.46489251773306,10,8,0,2
7145,Argyle / Bannantyne,Verdun,-73.5767751932144,45.453318765468914,5,5,0,0
7146,Lusignan / St-Jacques,Ville-Marie,-73.56934815645218,45.492222393331566,10,1,0,0
7147,Métro de Castelnau (de Castelnau / Clark),Villeray-Saint-Michel-Parc-Extension,-73.62076878547667,45.53473935096963,10,9,0,2
7148,Papineau / Émile-Journault,Villeray-Saint-Michel-Parc-Extension,-73.63356828689575,45.55988367688166,5,4,0,1
7149,16e avenue / Jean-Talon,Villeray-Saint-Michel-Parc-Extension,-73.59533339738846,45.56244008398078,5,4,0,0
10002,Métro Charlevoix (Centre / Charlevoix),Le Sud-Ouest,-73.56965124607086,45.47822787309145,15,6,0,6
